Country,Year,ISO Country Code,Population,Gross Domestic Product,Cement CO2 Emissions,CO2 Emissions,CO2 Including Land Use Change,Coal CO2 Emissions,Consumption CO2,Flaring CO2 Emissions,Gas CO2 Emissions,Land Use Change CO2,Methane,Nitrous Oxide,Oil CO2 Emissions,Other Industry CO2,Primary Energy Consumption,Temperature Change From Methane,Temperature Change From CO2,Temperature Change From Greenhouse Gas,Temperature Change From Nitrous Oxide,Total Greenhouse Gas,Total Greenhouse Gas Excluding Land Use Change,Trade CO2,Continent,UN Region,Income Group
Albania,1912,ALB,894013.0,945012234.1363032,0.0,0.0,5.3987937888198765,0.0,0.0,0.0,0.0,2.212,1.091,0.082,0.0,0.0,53.71029521910368,0.0,0.0,0.0,0.0,2.43,0.509,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1913,ALB,899917.0,1161113984.0,0.0,0.0,5.407348861283644,0.0,0.0,0.0,0.0,2.152,1.1,0.088,0.0,0.0,53.43357346482658,0.0,0.0,0.0,0.0,2.38,0.513,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1914,ALB,905859.0,1008194418.7888662,0.0,0.0,5.415903933747412,0.0,0.0,0.0,0.0,2.149,1.107,0.095,0.0,0.0,53.15827741355443,0.0,0.0,0.0,0.0,2.396,0.516,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1915,ALB,911841.0,1041352389.532011,0.0,0.0,5.42445900621118,0.0,0.0,0.0,0.0,2.097,1.114,0.104,0.0,0.0,52.88439971989775,0.0,0.0,0.0,0.0,2.352,0.519,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1916,ALB,917862.0,1075600875.163278,0.0,0.0,5.4330140786749475,0.0,0.0,0.0,0.0,2.114,1.121,0.113,0.0,0.0,52.6119330763114,0.0,0.0,0.0,0.0,2.362,0.522,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1917,ALB,923923.0,1110975741.047595,0.0,0.0,5.441569151138715,0.0,0.0,0.0,0.0,2.126,1.128,0.123,0.0,0.0,52.34087021289946,0.0,0.0,0.0,0.0,2.393,0.525,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1918,ALB,929879.0,1147514032.1068342,0.0,0.0,5.450124223602483,0.0,0.0,0.0,0.0,2.133,1.135,0.133,0.0,0.0,52.07120389722165,0.0,0.0,0.0,0.0,2.412,0.528,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1919,ALB,935646.0,1185254011.6136189,0.0,0.0,5.458679296066251,0.0,0.0,0.0,0.0,2.093,1.143,0.143,0.0,0.0,51.802926934099794,0.0,0.0,0.0,0.0,2.388,0.53,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1920,ALB,941221.0,1224235201.2610478,0.0,0.0,5.467234368530022,0.0,0.0,0.0,0.0,1.997,1.15,0.153,0.0,0.0,51.536032165426214,0.0,0.0,0.0,0.0,2.316,0.533,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1921,ALB,946603.0,1264498422.5501668,0.0,0.0,5.47578944099379,0.0,0.0,0.0,0.0,1.996,1.153,0.165,0.0,0.0,51.27051246997265,0.0,0.0,0.0,0.0,2.339,0.533,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1922,ALB,951788.0,1306085839.538687,0.0,0.0,5.4843445134575575,0.0,0.0,0.0,0.0,1.909,1.155,0.179,0.0,0.0,51.006360763200234,0.0,0.0,0.0,0.0,2.283,0.533,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1923,ALB,956775.0,1349041002.9956458,0.0,0.0,5.492899585921325,0.0,0.0,0.0,0.0,1.862,1.158,0.196,0.0,0.0,50.743569997070395,0.0,0.0,0.0,0.0,2.251,0.533,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1924,ALB,961788.0,1393408896.008164,0.0,0.0,5.501454658385093,0.0,0.0,0.0,0.0,1.799,1.161,0.214,0.0,0.0,50.48213315985715,0.0,0.0,0.0,0.0,2.226,0.533,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1925,ALB,966828.0,1439235981.0882318,0.0,0.0,5.510009730848861,0.0,0.0,0.0,0.0,1.799,1.163,0.231,0.0,0.0,50.2220432759595,0.0,0.0,0.0,0.0,2.243,0.532,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1926,ALB,971893.0,1486570248.828707,0.0,0.0,5.518564803312628,0.0,0.0,0.0,0.0,1.74,1.167,0.248,0.0,0.0,49.96329340571562,0.0,0.0,0.0,0.0,2.201,0.533,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1927,ALB,976986.0,1535461268.159598,0.0,0.0,5.527119875776396,0.0,0.0,0.0,0.0,1.703,1.17,0.263,0.0,0.0,49.70587664521766,0.0,0.0,0.0,0.0,2.201,0.532,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1928,ALB,982104.0,1585960238.257092,0.0,0.0,5.535674948240164,0.0,0.0,0.0,0.0,1.668,1.172,0.275,0.0,0.0,49.449786126127506,0.0,0.0,0.0,0.0,2.206,0.532,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1929,ALB,988255.0,1442051968.0,0.0,0.0,5.544230020703935,0.0,0.0,0.0,0.0,1.588,1.175,0.283,0.0,0.0,49.19501501549354,0.0,0.0,0.0,0.0,2.162,0.532,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1930,ALB,995454.0,1691995302.1488872,0.0,0.0,5.552785093167703,0.0,0.0,0.0,0.0,1.84,1.178,0.286,0.0,0.0,48.941556515568216,0.0,0.0,0.0,0.0,2.347,0.532,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1931,ALB,1003716.0,1747642436.9481454,0.0,0.0,5.561340165631471,0.0,0.0,0.0,0.0,1.929,1.185,0.283,0.0,0.0,48.68940386362706,0.0,0.0,0.0,0.0,2.426,0.532,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1932,ALB,1013057.0,1805119720.807176,0.0,0.0,5.5698952380952385,0.0,0.0,0.0,0.0,1.977,1.191,0.275,0.0,0.0,48.43855033178766,0.0,0.0,0.0,0.0,2.449,0.532,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1933,ALB,1023495.0,1864487344.5263195,0.0,0.007,1.99,0.0,0.0,0.0,0.0,1.982,1.199,0.262,0.007,0.0,48.18898922683056,0.0,0.0,0.0,0.0,2.458,0.54,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1934,ALB,1034040.0,1925807478.4892192,0.0,0.007,2.017,0.0,0.0,0.0,0.0,2.009,1.205,0.247,0.007,0.0,47.94071389002054,0.0,0.0,0.0,0.0,2.438,0.54,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1935,ALB,1044694.0,1989144337.7682056,0.0,0.018,2.046,0.0,0.0,0.0,0.0,2.028,1.214,0.23,0.018,0.0,47.69371769692897,0.0,0.0,0.0,0.0,2.47,0.553,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1936,ALB,1055458.0,2054564249.3710265,0.004,0.128,2.155,0.0,0.0,0.0,0.0,2.027,1.258,0.213,0.125,0.0,47.44799405725707,0.0,0.0,0.0,0.0,2.597,0.685,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1937,ALB,1066333.0,2122135721.6991453,0.007,0.297,2.315,0.0,0.0,0.0,0.0,2.019,1.32,0.198,0.289,0.0,47.203536414659936,0.0,0.0,0.0,0.0,2.804,0.894,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1938,ALB,1077319.0,2191929516.2904983,0.0,0.348,2.398,0.0,0.0,0.0,0.0,2.049,1.357,0.185,0.348,0.0,46.96033824657202,0.0,0.0,0.0,0.0,2.913,0.96,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1939,ALB,1088816.0,2264018721.9216123,0.0,0.432,2.49,0.0,0.0,0.0,0.0,2.057,1.409,0.177,0.432,0.0,46.718393064032504,0.0,0.0,0.0,0.0,3.055,1.074,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1940,ALB,1100833.0,2338478831.146981,0.0,0.692,3.274,0.0,0.0,0.0,0.0,2.582,1.493,0.174,0.692,0.0,46.47769441151257,0.0,0.0,0.0,0.0,3.801,1.395,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1941,ALB,1113381.0,2415387819.3556066,0.007,0.626,3.463,0.0,0.0,0.0,0.0,2.836,1.509,0.184,0.619,0.0,46.23823586674305,0.0,0.0,0.0,0.0,3.926,1.317,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1942,ALB,1126469.0,2494826226.427697,0.0,0.744,3.734,0.0,0.0,0.0,0.0,2.99,1.57,0.211,0.744,0.0,46.000011040543015,0.0,0.0,0.0,0.0,4.224,1.468,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1943,ALB,1140109.0,2576877241.07675,0.0,0.462,3.639,0.0,0.0,0.0,0.0,3.178,1.537,0.251,0.462,0.0,45.7630135766494,0.0,0.0,0.0,0.0,4.067,1.125,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1944,ALB,1153914.0,2661626787.965674,0.0,0.154,3.365,0.0,0.0,0.0,0.0,3.211,1.499,0.3,0.154,0.0,45.527237151547254,0.0,0.0,0.0,0.0,3.773,0.752,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1945,ALB,1167887.0,2749163617.6880355,0.0,0.121,3.475,0.0,0.0,0.0,0.0,3.354,1.514,0.353,0.121,0.0,45.292675474301355,0.0,0.0,0.0,0.0,3.9,0.707,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1946,ALB,1182028.0,2839579399.7084756,0.0,0.484,3.95,0.022,0.0,0.0,0.0,3.467,1.616,0.408,0.462,0.0,45.059322286387875,0.0,0.0,0.0,0.0,4.499,1.143,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1947,ALB,1196341.0,2932968818.3599877,0.0,0.927,4.43,0.0,0.0,0.0,0.0,3.503,1.75,0.46,0.927,0.0,44.82717136152773,0.0,0.0,0.0,0.0,5.15,1.692,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1948,ALB,1210827.0,3029429671.998281,0.0,0.703,4.289,0.007,0.0,0.0,0.0,3.585,1.725,0.505,0.696,0.0,44.59621650552035,0.0,0.0,0.0,0.0,5.032,1.413,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1949,ALB,1229519.0,3129062975.4173036,0.0,1.015,4.671,0.0,0.0,0.0,0.0,3.656,1.83,0.539,1.015,0.0,44.36645155607842,0.0,0.0,0.0,0.0,5.484,1.8,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1950,ALB,1247854.0,1958540928.0,0.007,0.297,4.363,0.043,0.0,0.0,0.0,4.066,1.671,0.559,0.246,0.0,44.13787038266336,0.0,0.0,0.0,0.0,4.808,0.892,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1951,ALB,1276364.0,2089362304.0,0.007,0.403,4.857,0.073,0.0,0.0,0.011,4.454,1.73,0.57,0.311,0.0,43.9104668863221,0.0,0.0,0.0,0.0,5.202,1.018,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1952,ALB,1308369.0,2138255872.0,0.007,0.374,5.391,0.076,0.0,0.0,0.011,5.017,1.765,0.579,0.279,0.0,43.68423499952384,0.0,0.0,0.0,0.0,5.57,0.981,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1953,ALB,1343582.0,2282159616.0,0.007,0.414,5.652,0.114,0.0,0.0,0.018,5.238,1.816,0.588,0.275,0.0,43.4591686859985,0.0,0.0,0.0,0.0,5.826,1.024,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1954,ALB,1381087.0,2415072768.0,0.007,0.502,6.113,0.158,0.0,0.0,0.029,5.611,1.885,0.596,0.308,0.0,43.23526194057558,0.0,0.0,0.0,0.0,6.205,1.129,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1955,ALB,1418855.0,2620052736.0,0.022,0.663,6.583,0.22,0.0,0.0,0.037,5.92,1.97,0.603,0.385,0.0,43.01250878902391,0.0,0.0,0.0,0.0,6.603,1.321,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1956,ALB,1456823.0,2728373248.0,0.033,0.839,7.07,0.249,0.0,0.0,0.048,6.231,2.072,0.61,0.509,0.0,42.79090328789228,0.0,0.0,0.0,0.0,7.062,1.541,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1957,ALB,1497952.0,2986969600.0,0.036,1.506,8.106,0.275,0.0,0.0,0.059,6.601,2.326,0.617,1.136,0.0,42.57043952435073,0.0,0.0,0.0,0.0,8.229,2.401,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1958,ALB,1543981.0,3216275456.0,0.04,1.201,8.051,0.289,0.0,0.0,0.066,6.849,2.3,0.624,0.806,0.0,42.35111161603316,0.0,0.0,0.0,0.0,8.068,2.008,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1959,ALB,1595023.0,3458495232.0,0.036,1.443,9.808,0.337,0.0,0.0,0.077,8.365,2.438,0.631,0.993,0.0,42.132913710879855,0.0,0.0,0.0,0.0,9.797,2.321,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1960,ALB,1649393.0,3754262784.0,0.036,2.022,8.81,0.326,0.0,0.0,0.084,6.788,2.701,0.639,1.576,0.0,41.9158399869817,0.0,0.0,0.0,0.0,8.963,3.092,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1961,ALB,1698800.0,3909912832.0,0.058,2.279,7.992,0.322,0.0,0.0,0.084,5.714,2.673,0.696,1.814,0.0,41.69988465242472,0.0,0.0,0.0,0.0,8.306,3.436,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1962,ALB,1743738.0,4163081984.0,0.058,2.462,7.731,0.363,0.0,0.0,0.084,5.269,2.746,0.7,1.957,0.0,41.48504194513558,0.0,0.0,0.0,0.0,8.139,3.68,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1963,ALB,1791289.0,4433270272.0,0.065,2.081,6.796,0.282,0.0,0.0,0.084,4.715,2.638,0.694,1.649,0.0,41.2713061327278,0.0,0.0,0.0,0.0,7.12,3.201,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1964,ALB,1841445.0,4719963648.0,0.062,2.015,7.575,0.333,0.0,0.0,0.084,5.56,2.619,0.705,1.535,0.0,41.05867151234877,0.0,0.0,0.0,0.0,7.752,3.11,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1965,ALB,1894318.0,5029350912.0,0.073,2.172,7.841,0.395,0.0,0.0,0.084,5.669,2.776,0.744,1.62,0.0,40.84713241052789,0.0,0.0,0.0,0.0,8.271,3.312,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1966,ALB,1950047.0,5354307584.0,0.069,2.55,8.149,0.477,0.0,0.0,0.103,5.599,2.883,0.755,1.901,0.0,40.636683183024665,0.0,0.0,0.0,0.0,8.811,3.807,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1967,ALB,2008523.0,5706156544.0,0.109,2.677,7.739,0.524,0.0,0.0,0.128,5.061,2.927,0.79,1.916,0.0,40.427318214678536,0.0,0.0,0.0,0.0,8.605,3.964,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1968,ALB,2068849.0,6073281536.0,0.149,3.069,8.038,0.59,0.0,0.0,0.147,4.968,2.913,0.813,2.184,0.0,40.21903191925886,0.0,0.0,0.0,0.0,8.934,4.474,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1969,ALB,2126885.0,6468810240.0,0.164,3.241,8.165,0.689,0.0,0.0,0.169,4.924,2.925,0.786,2.22,0.0,40.011818739315935,0.0,0.0,0.0,0.0,9.064,4.687,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1970,ALB,2181227.0,6888218624.0,0.178,3.739,8.154,0.891,0.0,0.0,0.187,4.414,2.981,0.816,2.483,0.0,39.80567314603268,0.0,0.0,0.0,0.0,9.392,5.25,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1971,ALB,2234994.0,7337364480.0,0.178,4.348,8.562,0.989,0.0,0.0,0.242,4.214,2.934,0.843,2.939,0.0,39.60058963907708,0.0,0.0,0.0,0.0,9.818,5.875,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1972,ALB,2289267.0,7811524608.0,0.197,5.638,9.478,1.081,0.0,0.0,0.278,3.84,3.18,0.847,4.082,0.0,39.39656274645566,0.0,0.0,0.0,0.0,11.09,7.45,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1973,ALB,2344108.0,8317288448.0,0.256,5.286,9.016,1.169,0.0,0.0,0.366,3.729,3.231,0.871,3.495,0.0,39.193587024367105,0.0,0.0,0.0,0.0,10.689,7.106,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1974,ALB,2399398.0,8539399680.0,0.278,4.342,7.486,1.21,0.0,0.0,0.429,3.144,3.134,0.891,2.424,0.0,38.99165705705728,0.0,0.0,0.0,0.0,9.282,6.012,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1975,ALB,2454864.0,8761643008.0,0.323,4.591,8.381,1.26,0.0,0.0,0.553,3.79,3.243,0.897,2.455,0.0,38.79076745667463,0.0,0.0,0.0,0.0,10.013,6.351,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1976,ALB,2510582.0,8996929536.0,0.349,4.947,9.623,1.272,0.0,0.0,0.671,4.676,3.422,0.995,2.655,0.0,38.59091286312647,0.0,0.0,0.0,0.0,11.928,6.796,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1977,ALB,2566601.0,9235805184.0,0.375,5.717,9.53,1.699,0.0,0.0,0.699,3.812,3.541,1.048,2.944,0.0,38.39208794393592,0.0,0.0,0.0,0.0,11.832,7.614,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1978,ALB,2624621.0,9474237440.0,0.402,6.491,9.646,2.126,0.0,0.0,0.678,3.155,3.824,1.209,3.285,0.0,38.19428739409959,0.0,0.0,0.0,0.0,12.934,8.556,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1979,ALB,2681391.0,9727295488.0,0.424,7.584,10.619,2.681,0.0,0.0,0.707,3.035,3.86,1.238,3.772,0.0,37.99750593594631,0.0,0.0,0.0,0.0,13.871,9.61,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1980,ALB,2735423.0,9993752576.0,0.503,5.171,7.951,2.323,0.0,0.0,0.773,2.78,3.93,1.258,1.572,0.0,47.765,0.0,0.0,0.0,0.0,11.315,7.212,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1981,ALB,2790413.0,10248711168.0,0.396,7.34,9.911,2.644,0.0,0.0,0.806,2.571,3.944,1.281,3.494,0.0,47.491,0.0,0.0,0.0,0.0,13.298,9.337,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1982,ALB,2846910.0,10517106688.0,0.419,7.308,9.629,2.88,0.0,0.0,0.865,2.322,4.389,1.286,3.144,0.0,47.725,0.0,0.0,0.0,0.0,13.552,9.736,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1983,ALB,2905129.0,10795983872.0,0.424,7.631,10.038,3.103,0.0,0.0,0.975,2.407,4.682,1.326,3.129,0.0,49.627,0.0,0.0,0.0,0.0,14.29,10.33,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1984,ALB,2964961.0,11080088576.0,0.436,7.826,9.937,3.4,0.0,0.0,1.044,2.111,4.334,1.35,2.946,0.0,49.941,0.0,0.0,0.0,0.0,13.954,10.185,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1985,ALB,3026245.0,11371456512.0,0.433,7.882,9.897,3.723,0.0,0.0,0.971,2.016,4.261,1.322,2.755,0.0,49.839,0.0,0.0,0.0,0.0,13.866,10.252,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1986,ALB,3087659.0,11669744640.0,0.43,8.058,9.932,3.708,0.0,0.0,1.052,1.873,4.376,1.354,2.869,0.0,48.672,0.0,0.0,0.0,0.0,14.044,10.457,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1987,ALB,3148843.0,11975300096.0,0.438,7.447,9.517,3.735,0.0,0.0,0.451,2.07,4.524,1.353,2.823,0.0,48.838,0.0,0.0,0.0,0.0,13.87,9.832,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1988,ALB,3212924.0,12296424448.0,0.379,7.329,8.954,4.018,0.0,0.0,0.356,1.624,4.477,1.414,2.577,0.0,49.409,0.0,0.0,0.0,0.0,13.367,9.552,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1989,ALB,3260370.0,12617018368.0,0.387,8.986,10.845,4.056,0.0,0.0,0.447,1.859,4.56,1.495,4.096,0.0,46.991,0.0,0.0,0.0,0.0,15.632,11.245,0.0,Europe,Southern Europe,Upper-Middle Income
Albania,1990,ALB,3277964.0,12947849216.0,0.384,5.521,7.288,2.499,5.556,0.0,0.465,1.767,4.055,1.414,2.173,0.0,33.658,0.0,0.0,0.0,0.0,11.402,7.35,0.036,Europe,Southern Europe,Upper-Middle Income
Albania,1991,ALB,3282607.0,9375856640.0,0.307,4.29,5.939,1.48,4.614,0.0,0.275,1.649,4.167,1.09,2.228,0.0,28.23,0.0,0.0,0.0,0.0,9.837,6.189,0.324,Europe,Southern Europe,Upper-Middle Income
Albania,1992,ALB,3282506.0,8745674752.0,0.103,2.517,3.93,0.8,2.916,0.0,0.198,1.413,3.372,1.031,1.416,0.0,24.674,0.0,0.0,0.0,0.0,7.078,3.625,0.399,Europe,Southern Europe,Upper-Middle Income
Albania,1993,ALB,3277830.0,9636341760.0,0.103,2.338,3.298,0.6,2.673,0.0,0.157,0.96,3.523,1.095,1.478,0.0,21.638,0.0,0.0,0.0,0.0,6.721,3.437,0.335,Europe,Southern Europe,Upper-Middle Income
Albania,1994,ALB,3269417.0,10596114432.0,0.052,1.924,2.716,0.169,2.373,0.0,0.099,0.792,4.108,1.312,1.605,0.0,20.567,0.0,0.0,0.0,0.0,6.685,2.896,0.449,Europe,Southern Europe,Upper-Middle Income
Albania,1995,ALB,3258571.0,11600732160.0,0.103,2.089,2.671,0.161,2.547,0.0,0.051,0.582,4.052,1.305,1.773,0.0,22.728,0.0,0.0,0.0,0.0,6.818,2.927,0.457,Europe,Southern Europe,Upper-Middle Income
Albania,1996,ALB,3245681.0,12468868096.0,0.105,2.018,2.4,0.114,3.026,0.0,0.044,0.383,3.866,1.169,1.755,0.0,25.011,0.0,0.0,0.0,0.0,6.404,2.858,1.009,Europe,Southern Europe,Upper-Middle Income
Albania,1997,ALB,3229665.0,11020137472.0,0.052,1.543,1.863,0.044,2.227,0.0,0.037,0.32,3.613,1.101,1.411,0.0,22.844,0.0,0.0,0.0,0.0,5.623,2.348,0.684,Europe,Southern Europe,Upper-Middle Income
Albania,1998,ALB,3210133.0,12026242048.0,0.044,1.755,2.078,0.055,2.537,0.0,0.033,0.323,3.467,1.143,1.623,0.0,24.572,0.0,0.0,0.0,0.0,5.891,2.572,0.782,Europe,Southern Europe,Upper-Middle Income
Albania,1999,ALB,3188596.0,13673693184.0,0.055,2.986,3.031,0.11,3.789,0.0,0.029,0.044,3.501,1.143,2.792,0.0,22.114,0.0,0.0,0.0,0.0,6.918,3.812,0.803,Europe,Southern Europe,Upper-Middle Income
Albania,2000,ALB,3166147.0,14736835584.0,0.094,3.025,2.938,0.07,4.08,0.0,0.022,-0.087,3.554,1.196,2.84,0.0,28.732,0.0,0.0,0.0,0.0,6.754,3.857,1.055,Europe,Southern Europe,Upper-Middle Income
Albania,2001,ALB,3147941.0,16103904256.0,0.0,3.221,3.077,0.081,4.489,0.0,0.015,-0.144,3.495,1.163,3.125,0.0,27.233,0.0,0.0,0.0,0.0,6.906,4.063,1.269,Europe,Southern Europe,Upper-Middle Income
Albania,2002,ALB,3134094.0,17037279232.0,0.0,3.748,3.49,0.084,5.123,0.0,0.026,-0.258,3.459,1.301,3.638,0.0,29.497,0.0,0.0,0.0,0.0,7.369,4.638,1.375,Europe,Southern Europe,Upper-Middle Income
Albania,2003,ALB,3118092.0,18171076608.0,0.302,4.303,4.532,0.084,5.931,0.0,0.026,0.228,3.479,1.315,3.891,0.0,33.27,0.0,0.0,0.0,0.0,8.418,5.178,1.627,Europe,Southern Europe,Upper-Middle Income
Albania,2004,ALB,3098663.0,19346601984.0,0.3,4.177,3.316,0.084,5.528,0.0,0.033,-0.861,3.41,1.26,3.759,0.0,35.487,0.0,0.0,0.0,0.0,7.493,5.075,1.351,Europe,Southern Europe,Upper-Middle Income
Albania,2005,ALB,3076155.0,20562851840.0,0.256,4.261,6.594,0.073,5.833,0.0,0.022,2.333,3.396,1.273,3.91,0.0,35.014,0.0,0.0,0.0,0.0,9.992,5.176,1.571,Europe,Southern Europe,Upper-Middle Income
Albania,2006,ALB,3050804.0,21889974272.0,0.276,3.911,4.28,0.073,5.742,0.0,0.022,0.37,3.363,1.237,3.54,0.0,32.967,0.0,0.0,0.0,0.0,8.009,4.855,1.831,Europe,Southern Europe,Upper-Middle Income
Albania,2007,ALB,3022887.0,23259283456.0,0.468,3.949,6.315,0.073,5.986,0.0,0.033,2.366,3.241,1.214,3.375,0.0,28.377,0.0,0.0,0.0,0.0,10.685,4.885,2.037,Europe,Southern Europe,Upper-Middle Income
Albania,2008,ALB,2992933.0,25006229504.0,0.484,4.397,6.235,0.103,6.549,0.0,0.015,1.838,3.065,1.149,3.796,0.0,30.991,0.0,0.0,0.0,0.0,9.942,5.336,2.152,Europe,Southern Europe,Upper-Middle Income
Albania,2009,ALB,2961487.0,25821550592.0,0.585,4.407,5.351,0.388,6.916,0.0,0.018,0.944,2.956,1.136,3.415,0.0,33.773,0.0,0.0,0.0,0.0,8.565,5.342,2.509,Europe,Southern Europe,Upper-Middle Income
Albania,2010,ALB,2928730.0,26747820032.0,0.838,4.784,5.399,0.429,6.615,0.0,0.026,0.615,2.988,1.129,3.492,0.0,36.061,0.0,0.0,0.0,0.0,8.989,5.74,1.831,Europe,Southern Europe,Upper-Middle Income
Albania,2011,ALB,2911500.0,27431047168.0,0.976,5.315,6.025,0.535,7.141,0.0,0.029,0.711,2.941,1.172,3.774,0.0,31.486,0.0,0.0,0.0,0.0,9.643,6.247,1.827,Europe,Southern Europe,Upper-Middle Income
Albania,2012,ALB,2910003.0,27819812864.0,1.039,4.85,5.466,0.627,6.843,0.0,0.029,0.616,3.006,1.168,3.155,0.0,30.81,0.0,0.0,0.0,0.0,9.325,5.797,1.993,Europe,Southern Europe,Upper-Middle Income
Albania,2013,ALB,2907570.0,28098562048.0,1.129,5.287,5.782,0.795,6.577,0.0,0.033,0.495,3.035,1.145,3.331,0.0,38.665,0.0,0.0,0.0,0.0,9.658,6.269,1.289,Europe,Southern Europe,Upper-Middle Income
Albania,2014,ALB,2903748.0,28597168128.0,1.045,6.0,6.536,1.029,6.511,0.012,0.059,0.536,3.11,1.164,3.856,0.0,34.06,0.0,0.0,0.0,0.0,10.475,7.035,0.511,Europe,Southern Europe,Upper-Middle Income
Albania,2015,ALB,2898634.0,29231665152.0,0.954,4.712,5.791,0.322,5.914,0.035,0.062,1.079,3.144,1.202,3.338,0.0,34.083,0.0,0.0,0.0,0.0,9.692,5.769,1.201,Europe,Southern Europe,Upper-Middle Income
Albania,2016,ALB,2897868.0,30200692736.0,0.88,4.632,5.18,0.191,5.823,0.04,0.161,0.548,3.104,1.231,3.36,0.0,39.827,0.0,0.0,0.0,0.0,9.101,5.658,1.191,Europe,Southern Europe,Upper-Middle Income
Albania,2017,ALB,2898247.0,31348975616.0,1.011,5.293,5.917,0.275,5.956,0.031,0.168,0.624,3.099,1.207,3.808,0.0,36.863,0.0,0.0,0.0,0.0,9.766,6.371,0.663,Europe,Southern Europe,Upper-Middle Income
